req_id,instrument_code,legal_ref,text_en,text_de,has_de,topic_tags,primary_evidence_types,supporting_evidence_types,keywords_en,keywords_de,source_sha256_en,source_sha256_de
DORA_2022_2554|19|37|-|001,DORA_2022_2554,Art. 19(37),"(
37
)
, and with respect to entities and groups referred to in Article 7(4)(b) and (5) of Regulation (EU) No 806/2014 if such details concern incidents that pose a risk to ensuring critical functions within the meaning of Article 2(1), point (35), of Directive 2014/59/EU; and
(e)
other relevant public authorities under national law.","(
37
)
 genannten Unternehmen sowie in Bezug auf die in Artikel 7 Absatz 4 Buchstabe b und Absatz 5 der Verordnung (EU) Nr. 806/2014 genannten Unternehmen und Gruppen, wenn diese Einzelheiten Vorfälle betreffen, die ein Risiko für die Sicherstellung kritischer Funktionen im Sinne von Artikel 2 Absatz 1 Nummer 35 der Richtlinie 2014/59/EU darstellen; und
e)
andere einschlägige Behörden nach nationalem Recht.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,POLICY|POSTMORTEM|TEST_EVIDENCE|TRAINING_ATTESTATION,classification|incident|reporting,,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|19|4|-|001,DORA_2022_2554,Art. 19(4),"4.   Financial entities shall, within the time limits to be laid down in accordance with Article 20, first paragraph, point (a), point (ii), submit the following to the relevant competent authority:
(a)
an initial notification;
(b)
an intermediate report after the initial notification referred to in point (a), as soon as the status of the original incident has changed significantly or the handling of the major ICT-related incident has changed based on new information available, followed, as appropriate, by updated notifications every time a relevant status update is available, as well as upon a specific request of the competent authority;
(c)
a final report, when the root cause analysis has been completed, regardless of whether mitigation measures have already been implemented, and when the actual impact figures are available to replace estimates.","(4)   Finanzunternehmen legen innerhalb der in Artikel 20 Absatz 1 Buchstabe a Ziffer ii festzulegenden Fristen der jeweils zuständigen Behörde Folgendes vor:
a)
eine Erstmeldung;
b)
nach der Erstmeldung gemäß Buchstabe a eine Zwischenmeldung, sobald sich der Status des ursprünglichen Vorfalls erheblich geändert hat oder sich die Handhabung des schwerwiegenden IKT-bezogenen Vorfalls auf der Grundlage neuer verfügbarer Informationen geändert hat, gegebenenfalls gefolgt von aktualisierten Meldungen, wann immer eine entsprechende Statusaktualisierung vorliegt, sowie auf ausdrücklichen Antrag der zuständigen Behörde;
c)
eine Abschlussmeldung, wenn die Ursachenanalyse abgeschlossen ist — unabhängig davon, ob bereits Minderungsmaßnahmen getroffen wurden oder nicht — und sich die tatsächlichen Auswirkungen beziffern lassen und Schätzungen ersetzen.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,POLICY|POSTMORTEM|TEST_EVIDENCE|TRAINING_ATTESTATION,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|19|5|-|001,DORA_2022_2554,Art. 19(5),"5.   Financial entities may outsource, in accordance with Union and national sectoral law, the reporting obligations under this Article to a third-party service provider. In case of such outsourcing, the financial entity remains fully responsible for the fulfilment of the incident reporting requirements.",(5)   Finanzunternehmen dürfen im Einklang mit den sektorspezifischen Rechtsvorschriften der Union und der Mitgliedstaaten die Meldepflichten nach diesem Artikel an einen Drittdienstleister auslagern. Bei einer solchen Auslagerung bleibt das Finanzunternehmen in vollem Umfang für die Erfüllung der Anforderungen für die Meldung von Vorfällen verantwortlich.,True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,POLICY|POSTMORTEM|TEST_EVIDENCE|TRAINING_ATTESTATION,classification|incident|reporting,,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|19|6|-|001,DORA_2022_2554,Art. 19(6),"6.   Upon receipt of the initial notification and of each report referred to in paragraph 4, the competent authority shall, in a timely manner, provide details of the major ICT-related incident to the following recipients based, as applicable, on their respective competences:
(a)
EBA, ESMA or EIOPA;
(b)
the ECB, in the case of financial entities referred to in Article 2(1), points (a), (b) and (d);
(c)
the competent authorities, single points of contact or CSIRTs designated or established in accordance with Directive (EU) 2022/2555;
(d)
the resolution authorities, as referred to in Article 3 of Directive 2014/59/EU, and the Single Resolution Board (SRB) with respect to entities referred to in Article 7(2) of Regulation (EU) No 806/2014 of the European Parliament and of the Council","(6)   Nach Eingang der Erstmeldung und jeder Meldung nach Absatz 4 übermittelt die zuständige Behörde auf der Grundlage der je nach Sachlage bestehenden jeweiligen Zuständigkeiten zeitnah Einzelheiten zu dem schwerwiegenden IKT-bezogenen Vorfall an die folgenden Empfänger:
a)
die EBA, die ESMA oder die EIOPA;
b)
die EZB, sofern es sich um Finanzunternehmen im Sinne von Artikel 2 Absatz 1 Buchstaben a, b und d handelt;
c)
die zuständigen Behörden, die zentrale Anlaufstelle oder die CSIRT, die jeweils gemäß der Richtlinie (EU) 2022/2555 benannt oder eingerichtet werden;
d)
die in Artikel 3 der Richtlinie 2014/59/EU genannten Abwicklungsbehörden und den Einheitlichen Abwicklungsausschuss (Single Resolution Board — SRB) in Bezug auf die in Artikel 7 Absatz 2 der Verordnung (EU) Nr. 806/2014 des Europäischen Parlaments und des Rates",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,POLICY|POSTMORTEM|TEST_EVIDENCE|TRAINING_ATTESTATION,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|19|7|-|001,DORA_2022_2554,Art. 19(7),"7.   Following receipt of information in accordance with paragraph 6, EBA, ESMA or EIOPA and the ECB, in consultation with ENISA and in cooperation with the relevant competent authority, shall assess whether the major ICT-related incident is relevant for competent authorities in other Member States. Following that assessment, EBA, ESMA or EIOPA shall, as soon as possible, notify relevant competent authorities in other Member States accordingly. The ECB shall notify the members of the European System of Central Banks on issues relevant to the payment system. Based on that notification, the competent authorities shall, where appropriate, take all of the necessary measures to protect the immediate stability of the financial system.","(7)   Nach Erhalt der Informationen gemäß Absatz 6 bewerten die EBA, die ESMA oder die EIOPA und die EZB in Abstimmung mit der ENISA und in Zusammenarbeit mit der jeweils zuständigen Behörde, ob der schwerwiegende IKT-bezogene Vorfall für die zuständigen Behörden in anderen Mitgliedstaaten von Belang ist. Im Anschluss an diese Bewertung benachrichtigen die EBA, die ESMA oder die EIOPA die jeweils zuständigen Behörden in anderen Mitgliedstaaten entsprechend. Die EZB unterrichtet die Mitglieder des Europäischen Systems der Zentralbanken über die für das Zahlungssystem relevanten Aspekte. Auf der Grundlage dieser Unterrichtung treffen die zuständigen Behörden gegebenenfalls alle für die unmittelbare Stabilität des Finanzsystems notwendigen Schutzvorkehrungen.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,POLICY|POSTMORTEM|TEST_EVIDENCE|TRAINING_ATTESTATION,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|19|8|-|001,DORA_2022_2554,Art. 19(8),"8.   The notification to be done by ESMA pursuant to paragraph 7 of this Article shall be without prejudice to the responsibility of the competent authority to urgently transmit the details of the major ICT-related incident to the relevant authority in the host Member State, where a central securities depository has significant cross-border activity in the host Member State, the major ICT-related incident is likely to have severe consequences for the financial markets of the host Member State and where there are cooperation arrangements among competent authorities related to the supervision of financial entities.","(8)   Die von der ESMA gemäß Absatz 7 vorzunehmende Meldung berührt nicht die Verantwortung der zuständigen Behörde, die Einzelheiten des schwerwiegenden IKT-bezogenen Vorfalls umgehend an die einschlägige Behörde des Aufnahmemitgliedstaats weiterzuleiten, wenn ein Zentralverwahrer eine umfassende grenzüberschreitende Tätigkeit in dem Aufnahmemitgliedstaat ausübt, der schwerwiegende IKT-bezogene Vorfall wahrscheinlich schwerwiegende Folgen für die Finanzmärkte des Aufnahmemitgliedstaats hat und zwischen den zuständigen Behörden Kooperationsvereinbarungen in Bezug auf die Beaufsichtigung von Finanzunternehmen bestehen.",True,DORA|INCIDENT,PROCEDURE_RUNBOOK|INCIDENT_RECORD,POLICY|POSTMORTEM|TEST_EVIDENCE|TRAINING_ATTESTATION,classification|incident|reporting,IKT-Vorfall|Klassifikation|Meldung,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|28|1|-|001,DORA_2022_2554,Art. 28(1),"1.   Financial entities shall manage ICT third-party risk as an integral component of ICT risk within their ICT risk management framework as referred to in Article 6(1), and in accordance with the following principles:
(a)
financial entities that have in place contractual arrangements for the use of ICT services to run their business operations shall, at all times, remain fully responsible for compliance with, and the discharge of, all obligations under this Regulation and applicable financial services law;
(b)
financial entities’ management of ICT third-party risk shall be implemented in light of the principle of proportionality, taking into account:
(i)
the nature, scale, complexity and importance of ICT-related dependencies,
(ii)
the risks arising from contractual arrangements on the use of ICT services concluded with ICT third-party service providers, taking into account the criticality or importance of the respective service, process or function, and the potential impact on the continuity and availability of financial services and activities, at individual and at group level.","(1)   Finanzunternehmen managen das IKT-Drittparteienrisiko als integralen Bestandteil des IKT-Risikos innerhalb ihres IKT-Risikomanagementrahmens nach Artikel 6 Absatz 1 und im Einklang mit den folgenden Prinzipien:
a)
Finanzunternehmen, die vertragliche Vereinbarungen über die Nutzung von IKT-Dienstleistungen für die Ausübung ihrer Geschäftstätigkeit getroffen haben, bleiben jederzeit in vollem Umfang für die Einhaltung und Erfüllung aller Verpflichtungen nach dieser Verordnung und nach dem anwendbaren Finanzdienstleistungsrecht verantwortlich.
b)
Beim Management des IKT-Drittparteienrisikos tragen Finanzunternehmen dem Grundsatz der Verhältnismäßigkeit Rechnung, wobei Folgendes zu berücksichtigen ist:
i)
die Art, das Ausmaß, die Komplexität und die Relevanz IKT-bezogener Abhängigkeiten,
ii)
die Risiken infolge vertraglicher Vereinbarungen über die Nutzung von IKT-Dienstleistungen, die mit IKT-Drittdienstleistern geschlossen wurden, wobei die Kritikalität oder Relevanz der jeweiligen Dienstleistungen, Prozesse oder Funktionen sowie die potenziellen Auswirkungen auf die Kontinuität und Verfügbarkeit von Finanzdienstleistungen und -tätigkeiten auf Einzel- und Gruppenebene zu berücksichtigen sind.",True,DORA|RoI|TPRM,REGISTER_INVENTORY|POLICY,RISK_ASSESSMENT|DUE_DILIGENCE|MONITORING_REVIEW|EXIT_BCP_DR,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|28|10|-|001,DORA_2022_2554,Art. 28(10),"10.   The ESAs shall, through the Joint Committee, develop draft regulatory technical standards to further specify the detailed content of the policy referred to in paragraph 2 in relation to the contractual arrangements on the use of ICT services supporting critical or important functions provided by ICT third-party service providers.
When developing those draft regulatory technical standards, the ESAs shall take into account the size and the overall risk profile of the financial entity, and the nature, scale and complexity of its services, activities and operations. The ESAs shall submit those draft regulatory technical standards to the Commission by 17 January 2024.
Power is delegated to the Commission to supplement this Regulation by adopting the regulatory technical standards referred to in the first subparagraph in accordance with Articles 10 to 14 of Regulations (EU) No 1093/2010, (EU) No 1094/2010 and (EU) No 1095/2010.","(10)   Die ESA erarbeiten über den Gemeinsamen Ausschuss Entwürfe für technische Regulierungsstandards, um den detaillierten Inhalt der Leitlinie, die in Absatz 2 in Bezug auf die vertraglichen Vereinbarungen über die Nutzung von IKT-Dienstleistungen zur Unterstützung kritischer und wichtiger Funktionen, die von IKT-Drittdienstleistern bereitgestellt werden, genannt wird, weiter zu spezifizieren.
Bei der Ausarbeitung dieser Entwürfe technischer Regulierungsstandards berücksichtigen die ESA die Größe und das Gesamtrisikoprofil des Finanzunternehmens sowie die Art, den Umfang und die Komplexität seiner Dienstleistungen, Tätigkeiten und Geschäfte. Die ESA übermitteln der Kommission diese Entwürfe technischer Regulierungsstandards bis zum 17. Januar 2024.
Der Kommission wird die Befugnis übertragen, die vorliegende Verordnung durch Annahme der in Unterabsatz 1 genannten technischen Regulierungsstandards gemäß den Artikeln 10 bis 14 der Verordnungen (EU) Nr. 1093/2010, (EU) Nr. 1094/2010 und (EU) Nr. 1095/2010 zu ergänzen.",True,DORA|RoI|TPRM,REGISTER_INVENTORY|POLICY,RISK_ASSESSMENT|DUE_DILIGENCE|MONITORING_REVIEW|EXIT_BCP_DR,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|28|2|-|001,DORA_2022_2554,Art. 28(2),"2.   As part of their ICT risk management framework, financial entities, other than entities referred to in Article 16(1), first subparagraph, and other than microenterprises, shall adopt, and regularly review, a strategy on ICT third-party risk, taking into account the multi-vendor strategy referred to in Article 6(9), where applicable. The strategy on ICT third-party risk shall include a policy on the use of ICT services supporting critical or important functions provided by ICT third-party service providers and shall apply on an individual basis and, where relevant, on a sub-consolidated and consolidated basis. The management body shall, on the basis of an assessment of the overall risk profile of the financial entity and the scale and complexity of the business services, regularly review the risks identified in respect to contractual arrangements on the use of ICT services supporting critical or important functions.","(2)   Finanzinstitute, bei denen es sich weder um die in Artikel 16 Absatz 1 Unterabsatz 1 genannten Unternehmen noch um Kleinstunternehmen handelt, beschließen im Rahmen ihres IKT-Risikomanagementrahmens eine Strategie für das IKT-Drittparteienrisiko und überprüfen diese regelmäßig, wobei gegebenenfalls die in Artikel 6 Absatz 9 genannte Strategie zur Nutzung mehrerer Anbieter Berücksichtigung findet. Die Strategie zum IKT-Drittparteienrisiko umfasst eine Leitlinie für die Nutzung von IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen, die von IKT-Drittdienstleistern bereitgestellt werden, und gilt auf individueller und gegebenenfalls teilkonsolidierter und konsolidierter Basis. Das Leitungsorgan überprüft auf der Grundlage einer Bewertung des Gesamtrisikoprofils des Finanzunternehmens und des Umfangs und der Komplexität der Unternehmensdienstleistungen regelmäßig Risiken, die im Zusammenhang mit den vertraglichen Vereinbarungen über die Nutzung von IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen ermittelt werden.",True,DORA|RoI|TPRM,REGISTER_INVENTORY|POLICY,RISK_ASSESSMENT|DUE_DILIGENCE|MONITORING_REVIEW|EXIT_BCP_DR,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|28|3|-|001,DORA_2022_2554,Art. 28(3),"3.   As part of their ICT risk management framework, financial entities shall maintain and update at entity level, and at sub-consolidated and consolidated levels, a register of information in relation to all contractual arrangements on the use of ICT services provided by ICT third-party service providers.
The contractual arrangements referred to in the first subparagraph shall be appropriately documented, distinguishing between those that cover ICT services supporting critical or important functions and those that do not.
Financial entities shall report at least yearly to the competent authorities on the number of new arrangements on the use of ICT services, the categories of ICT third-party service providers, the type of contractual arrangements and the ICT services and functions which are being provided.
Financial entities shall make available to the competent authority, upon its request, the full register of information or, as requested, specified sections thereof, along with any information deemed necessary to enable the effective supervision of the financial entity.
Financial entities shall inform the competent authority in a timely manner about any planned contractual arrangement on the use of ICT services supporting critical or important functions as well as when a function has become critical or important.","(3)   Finanzunternehmen führen und aktualisieren im Rahmen ihres IKT-Risikomanagementrahmens auf Unternehmensebene sowie auf teilkonsolidierter und konsolidierter Ebene ein Informationsregister, das sich auf alle vertraglichen Vereinbarungen über die Nutzung von durch IKT-Drittdienstleister bereitgestellten IKT-Dienstleistungen bezieht.
Die vertraglichen Vereinbarungen gemäß Unterabsatz 1 werden angemessen dokumentiert, wobei zwischen Vereinbarungen, die IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen abdecken, und solchen unterschieden wird, bei denen dies nicht der Fall ist.
Finanzunternehmen erstatten den zuständigen Behörden mindestens einmal jährlich Bericht zur Anzahl neuer Vereinbarungen über die Nutzung von IKT-Dienstleistungen, den Kategorien von IKT-Drittdienstleistern, der Art der vertraglichen Vereinbarungen sowie den bereitgestellten IKT-Dienstleistungen und -Funktionen.
Finanzunternehmen stellen der zuständigen Behörde auf Verlangen das vollständige Informationsregister oder auf Anfrage bestimmte Teile dieses Registers zusammen mit allen Informationen zur Verfügung, die für eine wirksame Beaufsichtigung des Finanzunternehmens als notwendig erachtet werden.
Finanzunternehmen unterrichten die zuständige Behörde zeitnah über jede geplante vertragliche Vereinbarung über die Nutzung von IKT-Dienstleistungen zur Unterstützung kritischer oder wichtiger Funktionen sowie in dem Fall, dass eine Funktion kritisch oder wichtig geworden ist.",True,DORA|RoI|TPRM,REGISTER_INVENTORY|POLICY,RISK_ASSESSMENT|DUE_DILIGENCE|MONITORING_REVIEW|EXIT_BCP_DR,audit rights|clause|contract|maintain|register of information|update,Informationsregister|Klausel|Prüfrechte|Register|Vertrag|aktualisieren,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|28|4|-|001,DORA_2022_2554,Art. 28(4),"4.   Before entering into a contractual arrangement on the use of ICT services, financial entities shall:
(a)
assess whether the contractual arrangement covers the use of ICT services supporting a critical or important function;
(b)
assess if supervisory conditions for contracting are met;
(c)
identify and assess all relevant risks in relation to the contractual arrangement, including the possibility that such contractual arrangement may contribute to reinforcing ICT concentration risk as referred to in Article 29;
(d)
undertake all due diligence on prospective ICT third-party service providers and ensure throughout the selection and assessment processes that the ICT third-party service provider is suitable;
(e)
identify and assess conflicts of interest that the contractual arrangement may cause.","(4)   Vor Abschluss einer vertraglichen Vereinbarung über die Nutzung von IKT-Dienstleistungen müssen Finanzunternehmen:
a)
beurteilen, ob sich die vertragliche Vereinbarung auf die Nutzung von IKT-Dienstleistungen zur Unterstützung einer kritischen oder wichtigen Funktion bezieht;
b)
beurteilen, ob die aufsichtsrechtlichen Bedingungen für die Auftragsvergabe erfüllt sind;
c)
alle relevanten Risiken im Zusammenhang mit der vertraglichen Vereinbarung ermitteln und bewerten, einschließlich der Möglichkeit, dass diese vertragliche Vereinbarung dazu beitragen kann, das in Artikel 29 genannte IKT-Konzentrationsrisiko zu erhöhen;
d)
bei potenziellen IKT-Drittdienstleistern der gebotenen Sorgfaltspflicht nachkommen und während des gesamten Auswahl- und Bewertungsprozesses sicherstellen, dass der IKT-Drittdienstleister geeignet ist;
e)
Interessenkonflikte, die durch die vertragliche Vereinbarung entstehen können, ermitteln und bewerten.",True,DORA|RoI|TPRM,REGISTER_INVENTORY|POLICY,RISK_ASSESSMENT|DUE_DILIGENCE|MONITORING_REVIEW|EXIT_BCP_DR,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
DORA_2022_2554|28|5|-|001,DORA_2022_2554,Art. 28(5),"5.   Financial entities may only enter into contractual arrangements with ICT third-party service providers that comply with appropriate information security standards. When those contractual arrangements concern critical or important functions, financial entities shall, prior to concluding the arrangements, take due consideration of the use, by ICT third-party service providers, of the most up-to-date and highest quality information security standards.","(5)   Finanzunternehmen dürfen vertragliche Vereinbarungen nur mit IKT-Drittdienstleistern schließen, die angemessene Standards für Informationssicherheit einhalten. Betreffen diese vertraglichen Vereinbarungen kritische oder wichtige Funktionen, so berücksichtigen die Finanzunternehmen vor Abschluss der Vereinbarungen angemessen, ob die IKT-Drittdienstleister die aktuellsten und höchsten Qualitätsstandards für die Informationssicherheit anwenden.",True,DORA|RoI|TPRM,REGISTER_INVENTORY|POLICY,RISK_ASSESSMENT|DUE_DILIGENCE|MONITORING_REVIEW|EXIT_BCP_DR,audit rights|clause|contract,Klausel|Prüfrechte|Vertrag,ba9ef21a51a5b65017a1a5feb7e26d4fe259249fb73b2f134f49d08576f9daf9,54386168e1d34cbe94c7560e54f4ff5bfd2f2a1dfb921e387abee49fb417cd6c
